# Theta E V G K
    4.3755    23.1518     0.4855     1.2948    18.6085
    4.3930    22.5031     0.4947     1.1607    18.7291
    4.4105    21.9050     0.5033     1.0343    18.8441
    4.4280    21.3548     0.5113     0.9157    18.9535
    4.4455    20.8497     0.5187     0.8046    19.0570
    4.4630    20.3874     0.5256     0.7010    19.1545
    4.4805    19.9657     0.5319     0.6049    19.2460
    4.4980    19.5825     0.5376     0.5161    19.3313
    4.5155    19.2359     0.5429     0.4345    19.4103
    4.5330    18.9243     0.5477     0.3601    19.4829
    4.5505    18.6462     0.5519     0.2929    19.5491
    4.5680    18.4001     0.5557     0.2327    19.6087
    4.5855    18.1850     0.5591     0.1795    19.6616
    4.6030    17.9997     0.5620     0.1332    19.7079
    4.6205    17.8434     0.5644     0.0939    19.7474
    4.6380    17.7154     0.5664     0.0615    19.7801
    4.6555    17.6150     0.5680     0.0360    19.8060
    4.6730    17.5418     0.5692     0.0172    19.8250
    4.6905    17.4953     0.5699     0.0053    19.8370
    4.7080    17.4754     0.5702     0.0002    19.8422
    4.7255    17.4821     0.5701     0.0019    19.8405
    4.7430    17.5152     0.5696     0.0104    19.8319
    4.7605    17.5750     0.5687     0.0257    19.8163
    4.7780    17.6618     0.5673     0.0479    19.7939
    4.7955    17.7759     0.5655     0.0769    19.7646
    4.8130    17.9180     0.5633     0.1127    19.7285
    4.8305    18.0887     0.5606     0.1555    19.6856
    4.8480    18.2887     0.5575     0.2052    19.6360
    4.8655    18.5192     0.5539     0.2619    19.5797
    4.8830    18.7812     0.5499     0.3256    19.5168
    4.9005    19.0759     0.5453     0.3964    19.4474
    4.9180    19.4048     0.5403     0.4744    19.3716
    4.9355    19.7694     0.5348     0.5596    19.2895
    4.9530    20.1717     0.5288     0.6520    19.2011
    4.9705    20.6134     0.5222     0.7519    19.1065
    4.9880    21.0967     0.5151     0.8592    19.0060
    5.0055    21.6241     0.5074     0.9740    18.8995
    5.0230    22.1979     0.4991     1.0965    18.7873
    5.0405    22.8209     0.4902     1.2268    18.6695
    5.0581    23.4961     0.4807     1.3648    18.5462
    5.0756    24.2265     0.4705     1.5109    18.4176
    5.0931    25.0154     0.4597     1.6650    18.2838
    5.1106    25.8662     0.4483     1.8274    18.1449
    5.1281    26.7824     0.4361     1.9980    18.0013
    5.1456    27.7676     0.4233     2.1771    17.8530
    5.1631    28.8254     0.4098     2.3649    17.7002
    5.1806    29.9593     0.3956     2.5613    17.5431
    5.1981    31.1724     0.3808     2.7666    17.3819
    5.2156    32.4678     0.3654     2.9809    17.2168
    5.2331    33.8477     0.3494     3.2044    17.0481
    5.2506    35.3135     0.3329     3.4371    16.8758
    5.2681    36.8658     0.3160     3.6793    16.7002
    5.2856    38.5035     0.2988     3.9311    16.5216
